Message,Label
Just letting you know: The meeting starts at 10 am. Thanks. Ref6811,ham
Reminder: The weather is nice today. Please reply. Ref0790,ham
Hi! Act now to receive your free gift. Have a good day. Offer0912,spam
Important: Act now to receive your free gift. Have a good day. Offer3422,spam
Amazing deal! Get your bonus before the offer ends. Reply when you can. Offer5734,spam
Please note: Happy birthday! Have a wonderful day. Let me know. Ref4904,ham
Quick message: Can you pick up some groceries on your way? Let me know. Ref2985,ham
Hi! I have sent the documents to your email. Let me know. Ref7992,ham
Hello! Exclusive offer available only today. Claim now. Have a good day. Offer4333,spam
Hi! Your assignment is due tomorrow. Ref3162,ham
Quick message: WIN CASH NOW! Reply YES to receive your reward. Thanks. Offer8269,spam
Hi! What time does the train arrive? Thank you. Ref5199,ham
"Quick message: Hey, are we still meeting at 6 pm? Please reply. Ref5340",ham
Important: Can you send me the notes from today's class? Have a good day. Ref9131,ham
Today: Get rich quickly with this incredible money-making offer. Offer7715,spam
Reminder: I reached safely. Let me know. Ref5721,ham
Please note: The meeting starts at 10 am. Reply when you can. Ref0995,ham
Hello! You are eligible for a special bonus. Apply immediately. Thanks. Offer6904,spam
Please note: You are selected for a free prize. Confirm your details. Let me know. Offer5230,spam
Hello! Can we reschedule our appointment? Have a good day. Ref4222,ham
Earn money from home with our amazing opportunity. Reply when you can. Offer5165,spam
Please note: Special cash offer just for you. Reply now. Offer8783,spam
Important: Earn thousands from home. Join this opportunity now. Thanks. Offer9806,spam
Quick message: Earn money from home with our amazing opportunity. Have a good day. Offer8285,spam
Hi! I have sent the documents to your email. Thanks. Ref6485,ham
Please note: Please remind me about the meeting. Please reply. Ref8598,ham
Please bring your laptop tomorrow. Have a good day. Ref2732,ham
Please note: I have sent the documents to your email. Thank you. Ref0787,ham
Quick message: Your assignment is due tomorrow. Let me know. Ref0521,ham
"Reminder: Congratulations, your number has won a cash bonus. Have a good day. Offer7710",spam
Please note: Special cash offer just for you. Reply now. Thanks. Offer2095,spam
Hello! Thanks for helping me yesterday. Thank you. Ref1371,ham
Reminder: You are the lucky winner of a huge cash prize. Reply when you can. Offer1427,spam
Just letting you know: Special cash offer just for you. Reply now. Let me know. Offer0332,spam
Reminder: You are the lucky winner of a huge cash prize. Let me know. Offer9252,spam
Please note: Please bring your laptop tomorrow. Have a good day. Ref2929,ham
"Quick message: Congratulations, your number has won a cash bonus. Reply when you can. Offer3430",spam
Hi! Please bring your laptop tomorrow. Thanks. Ref4877,ham
Hi! Happy birthday! Have a wonderful day. Ref8838,ham
Hello! I have sent the documents to your email. Thank you. Ref9011,ham
Reminder: Your assignment is due tomorrow. Thank you. Ref8295,ham
Today: The meeting starts at 10 am. Reply when you can. Ref5214,ham
Today: Earn thousands from home. Join this opportunity now. Thank you. Offer3183,spam
Quick message: You have won a guaranteed reward. Respond now. Have a good day. Offer9296,spam
Hello! Can you send me the notes from today's class? Let me know. Ref9191,ham
Important: I will be there in ten minutes. Ref1202,ham
Hello! I will be there in ten minutes. Reply when you can. Ref5130,ham
Reminder: See you tomorrow morning. Reply when you can. Ref5991,ham
Hello! Earn thousands from home. Join this opportunity now. Thank you. Offer3060,spam
Quick message: Exclusive offer available only today. Claim now. Thanks. Offer4930,spam
Quick message: Free gift waiting for you. Claim your reward today. Let me know. Offer8181,spam
Important: I have sent the documents to your email. Let me know. Ref8914,ham
Reminder: You have been chosen for a free vacation. Please reply. Offer4988,spam
"Please note: Congratulations, your number has won a cash bonus. Let me know. Offer5543",spam
Important: Your assignment is due tomorrow. Have a good day. Ref0654,ham
Reminder: Are you free this evening? Thank you. Ref0271,ham
Important: Congratulations winner! Contact us to collect your prize. Offer8834,spam
Hi! Get rich quickly with this incredible money-making offer. Thank you. Offer0655,spam
Quick message: WIN CASH NOW! Reply YES to receive your reward. Thanks. Offer7560,spam
Hello! Exclusive offer available only today. Claim now. Thanks. Offer8991,spam
Hello! You have won a shopping voucher. Click here now. Thanks. Offer5914,spam
Can you share the Wi-Fi password? Have a good day. Ref2395,ham
Important: I will call you after work. Ref3328,ham
Please note: Get rich quickly with this incredible money-making offer. Thank you. Offer8298,spam
Hi! Earn thousands from home. Join this opportunity now. Please reply. Offer6681,spam
Are you free this evening? Thank you. Ref5063,ham
Hi! I am going to the market now. Let me know. Ref5274,ham
Quick message: Please remind me about the meeting. Ref6638,ham
Just letting you know: I am waiting outside the office. Thanks. Ref4267,ham
Quick message: URGENT! You have been selected for a cash reward. Call now. Let me know. Offer1918,spam
Quick message: Win a brand new phone today. Click to claim your prize. Offer1605,spam
Hello! Special promotion! Get 90 percent off today. Have a good day. Offer0773,spam
Quick message: See you tomorrow morning. Let me know. Ref5743,ham
Hi! Win a brand new phone today. Click to claim your prize. Thanks. Offer6142,spam
Important: You have won a shopping voucher. Click here now. Let me know. Offer1829,spam
Quick message: Can you share the Wi-Fi password? Reply when you can. Ref0811,ham
Claim your exclusive reward before it expires. Thanks. Offer8970,spam
Hi! Special cash offer just for you. Reply now. Please reply. Offer8069,spam
Hello! Amazing deal! Get your bonus before the offer ends. Thank you. Offer0871,spam
Hi! Please remind me about the meeting. Thanks. Ref8499,ham
Hello! Let me know when you are available. Thanks. Ref9067,ham
Hello! I will call you after work. Ref3035,ham
Just letting you know: The class has been moved to room 204. Thank you. Ref6006,ham
Important: Don't forget to bring your ID card. Ref3160,ham
Quick message: Exclusive offer available only today. Claim now. Offer1869,spam
Today: Are you free this evening? Reply when you can. Ref1256,ham
Quick message: Please submit the form before Friday. Please reply. Ref8559,ham
I reached safely. Thanks. Ref4684,ham
Hello! URGENT! You have been selected for a cash reward. Call now. Thanks. Offer8390,spam
Important: I will be there in ten minutes. Reply when you can. Ref5234,ham
Just letting you know: Special promotion! Get 90 percent off today. Thanks. Offer6319,spam
Hi! I will be there in ten minutes. Thanks. Ref9596,ham
Reminder: Congratulations! Your account has received a reward. Please reply. Offer7963,spam
Hello! Urgent reward notification. Claim before midnight. Let me know. Offer4978,spam
Please remind me about the meeting. Reply when you can. Ref7469,ham
Hello! Can you send me the notes from today's class? Ref0408,ham
Please note: You are eligible for a special bonus. Apply immediately. Let me know. Offer1277,spam
Hi! You have been chosen for a free vacation. Let me know. Offer4539,spam
Just letting you know: Please check the attached report. Thank you. Ref8680,ham
Hi! Earn money from home with our amazing opportunity. Have a good day. Offer1823,spam
Special cash offer just for you. Reply now. Please reply. Offer5614,spam
Hello! Get rich quickly with this incredible money-making offer. Please reply. Offer3037,spam
Reminder: You are selected for a free prize. Confirm your details. Reply when you can. Offer1826,spam
Important: Can you pick up some groceries on your way? Thanks. Ref8978,ham
Get rich quickly with this incredible money-making offer. Please reply. Offer0956,spam
Get rich quickly with this incredible money-making offer. Let me know. Offer8706,spam
Important: I will be there in ten minutes. Thanks. Ref6276,ham
Today: The class has been moved to room 204. Reply when you can. Ref5557,ham
Important: WIN CASH NOW! Reply YES to receive your reward. Have a good day. Offer0205,spam
Please note: I will call you after work. Thanks. Ref7232,ham
Just letting you know: Can you pick up some groceries on your way? Please reply. Ref1174,ham
Please note: Get rich quickly with this incredible money-making offer. Let me know. Offer2390,spam
You are the lucky winner of a huge cash prize. Please reply. Offer3086,spam
Exclusive winner notification. Claim your cash prize. Thank you. Offer8974,spam
Quick message: Free membership available. Register today. Thank you. Offer0666,spam
Hello! Free gift waiting for you. Claim your reward today. Have a good day. Offer6080,spam
Please bring your laptop tomorrow. Please reply. Ref2528,ham
Congratulations! Your account has received a reward. Let me know. Offer5900,spam
Hello! WIN CASH NOW! Reply YES to receive your reward. Thanks. Offer0543,spam
The meeting starts at 10 am. Ref8982,ham
Reminder: Get rich quickly with this incredible money-making offer. Thank you. Offer1057,spam
Just letting you know: WIN CASH NOW! Reply YES to receive your reward. Offer8389,spam
Please note: Thanks for helping me yesterday. Have a good day. Ref8252,ham
Reminder: Your order has been delivered. Have a good day. Ref7114,ham
Reminder: Special promotion! Get 90 percent off today. Offer3268,spam
Hello! Please bring your laptop tomorrow. Thanks. Ref1991,ham
Hello! Happy birthday! Have a wonderful day. Let me know. Ref5455,ham
Please submit the form before Friday. Have a good day. Ref2675,ham
Just letting you know: WIN CASH NOW! Reply YES to receive your reward. Thank you. Offer2159,spam
Just letting you know: Congratulations! You have won a free prize. Claim now. Thank you. Offer0554,spam
Just letting you know: Your order has been delivered. Thanks. Ref5430,ham
Please note: You have won a shopping voucher. Click here now. Offer5704,spam
Hi! You are the lucky winner of a huge cash prize. Thank you. Offer4502,spam
Hi! Special cash offer just for you. Reply now. Offer1274,spam
Hi! Get rich quickly with this incredible money-making offer. Thank you. Offer1279,spam
Hi! Act now to receive your free gift. Thanks. Offer5879,spam
Quick message: You have been chosen for a free vacation. Please reply. Offer5034,spam
Hello! Amazing deal! Get your bonus before the offer ends. Offer2431,spam
Important: Can you pick up some groceries on your way? Please reply. Ref1608,ham
Important: Get a special discount now! Limited time offer. Reply when you can. Offer9818,spam
